SACS	PILLAGES
SAFRAN	CROCUS
SAGA	UNE HISTOIRE DE FAMILLE
SAGE	QUI NE FAIT PAS DE BÊTISES	BIEN DOCILE	QUI MÉRITE DONC UNE IMAGE	QUI MÉRITE L'IMAGE
SAGES	COMME DES IMAGES
SAHEL	RÉGION AFRICAINE
SAI	PETIT SINGE
SAILLANT	PROÉMINENT
SAILLIE	PARTIE QUI AVANCE
SAIN	BON POUR LE CORPS ET POUR L'ESPRIT	BIEN PORTANT	SALUBRE	PUR	QU'ON NE PEUT TRAITER DE POURRI
SAINS	SANS MALADIES
SAINT	BIENHEUREUX
SAINTDIE	BERCEAU DE JULES FERRY
SAINTETE	BONNE ODEUR AU VATICAN
SAIS	AS CONNAISSANCE
SAISI	FRAPPÉ DE STUPEUR
SAISIE	SOUMISE À UN FEU VIF
SAISIR	ATTRAPER
SAISIT	PREND AVEC LA MAIN
SAISON	DIVISION DE L'ANNÉE
SAIT	A BIEN APPRIS
SAL	ARBRE D'INDE
SALACE	TELLE UNE BLAGUE GRIVOISE
SALAISON	DENRÉE TRAITÉE AU SEL
SALAMI	IL SE COUPE EN RONDELLES
SALARIAT	ENSEMBLE D'OUVRIERS
SALARIE	EMPLOYÉ
SALE	D'UN COÛT EXAGÉRÉ	LE PETIT S'ACCOMPAGNE DE LENTILLES	CROTTÉ	COUVERT DE BOUE	LE PETIT EST CUISINÉ PAR LE CHEF	QUI A BESOIN D'ÊTRE NETTOYÉ	À NETTOYER	LE PETIT EST BIEN ACCUEILLI À TABLE
SALEE	COMME LA NOTE EN COUP DE FUSIL
SALEES	RELEVÉES
SALEMENT	PAS PROPREMENT
SALER	DONNER DU GOÛT AU METS
SALERS	CHEF-LIEU DE CANTON DU CANTAL
SALETE	COCHONNERIE
SALIR	DÉSHONORER
SALIRAIT	TRAÎNERAIT DANS LA BOUE
SALISSANT	À QUI ON PASSERA UN SAVON
SALIT	SOUILLA
SALIVE	L'EAU À LA BOUCHE
SALLE	ELLE REÇOIT LE PUBLIC
SALMIS	BÉCASSES ET PERDREAUX EN SAUCE
SALOMON	ROI TRÈS SAGE
SALON	IL ASSURE LA RÉCEPTION
SALSA	DANSE AFRO-CUBAINE
SALTOS	SAUTS PÉRILLEUX
SALUE	TRAVAILLE DU CHAPEAU
SALUER	DIRE BONJOUR
SAM	DIMINUTIF DE SAMUEL	FAMEUX ONCLE À L'ACCENT AMÉRICAIN	ONCLE DE CAROLINE	ONCLE D'AMÉRIQUE	ONCLE DE VIRGINIE	HOMME SYMBOLE AUX USA	ONCLE AMÉRICAIN	ONCLE DES USA
SAMBA	DANSE BRÉSILIENNE
SAMOS	ÎLE GRECQUE
SAMPANS	BATEAUX CHINOIS
SANA	ON VENAIT Y FAIRE DES CURES	HÔPITAL ALPIN	HÔPITAL AU GRAND AIR
SANCTUS	HYMNE DE LOUANGE
SANG	HÉMOGLOBINE
SANGLE	COURROIE DE SELLE
SANGLIERS	PORCS SAUVAGES
SANGLOTER	SE PLAINDRE
SANGRIA	APÉRITIF ÉPICÉ
SANGUINES	VARIÉTÉS D'ORANGES
SANS	DÉPOURVU DE	ANNONCE UNE ABSENCE	MOT D'ABSENCE
SANSONNET	ÉTOURNEAU
SANTAL	BOIS ODORANT
SANTALS	BOIS PARFUMÉS
SANTIAGS	BOTTES DE CUIR AUX BOUTS EFFILÉS
SANTON	FIGURINE DE LA CRÈCHE
SAOUL	EN ÉTAT D'IVRESSE
SAOULE	ÉTOURDIE
SAPAI	PRÉPARAI L'EFFONDREMENT
SAPE	MINE
SAPEE	DÉTRUITE PROGRESSIVEMENT PAR LA BASE
SAPEES	BIEN VÊTUES
SAPERA	S'HABILLERA (SE)
SAPEUR	SOLDAT DU GÉNIE
SAPEURS	SOLDATS DU GÉNIE
SAPIN	DÉCOR DE NOËL
SAR	DORADE DU MIDI	POISSON DES EAUX MÉDITERRANÉENNES	DORADE PROVENÇALE	POISSON PROCHE DE LA DORADE	POISSON MARIN	POISSON DU MIDI	SE PÊCHE EN MÉDITERRANÉE	IL SE PÊCHE EN MÉDITERRANÉE	POISSON DE MER	VOISIN DE LA DORADE	POISSON MÉDITERRANÉEN
SARABANDE	FARANDOLE
SARAH	ÉPOUSE D'ABRAHAM
SARCELLE	CANARD SAUVAGE
SARCLE	DÉSHERBE
SARDINE	POISSON... DANS L'HUILE
SARI	IL DRAPE L'INDIENNE	IL DRAPE UNE INDIENNE	HABIT EN INDE	HABIT DE RANI	SE PASSE LE PLUS SOUVENT EN INDE
SARRASIN	BLÉ NOIR
SARRAU	AMPLE BLOUSE DE TRAVAIL
SARRE	LAND ALLEMAND
SARS	POISSONS DU MIDI	DES PROCHES DE LA DORADE
SAS	ENTRE DEUX ÉCLUSES	PIÈCE ISOLÉE	PASSAGE ENTRE DEUX PORTES	PASSAGE ISOLÉ	IL NOUS REÇOIT ENTRE DEUX PORTES	LIEU DE PASSAGE OBLIGATOIRE	PASSAGE ÉTROIT
SASHIMI	SPÉCIALITÉ JAPONAISE
SASSANT	ÉCLUSANT
SASSE	ÉCLUSE
SASSERA	TAMISERA
SASSES	EXAMINÉS AVEC SOIN
SASSEUR	EXPERT AU MOULIN
SATAN	C'EST LE DIABLE
SATANE	DAMNÉ
SATI	SACRIFICE D'UNE MOITIÉ EN INDE
SATINE	ASPECT BRILLAN  DOUX ET LISSE
SATIRE	CRITIQUE
SATISFAIRE	CONTENTER
SATURE	TRÈS ENCOMBRÉ
SAUCISSON	JÉSUS DE LYON
SAUF	DONC SAIN
SAUFS	TIRÉS D'AFFAIRE
SAUMURE	EAU TRÈS SALÉE
SAUR	AINSI FINIT LE HARENG	TEL UN HARENG	FUM EL LE HARENG	FUMÉ COMME LE HARENG	IL EST COMPLÈTEMENT FUMÉ
SAURE	FUME LE HARENG
SAURER	FUMER LE HARENG
SAUT	SPÉCIALITÉ DE CARPE	BOND
SAUTERNES	VIN TRÈS SUCRÉ
SAUTEURS	SPORTIFS FACE À LA BARRE
SAUTEUSE	SORTE DE POÊLE
SAUTS	SE FONT DANS UNE COURSE DE HAIES
SAUVAGE	CRAINTIF
SAVANE	LA BROUSSE
SAVEURS	GOÛTS
SAVOIR	CHOSE QUE L'ON CONNAÎT
SAVONNERA	FERA MOUSSER
SAXE	PORCELAINE	PORCELAINE D'ALLEMAGNE
SBIRE	HOMME DE MAIN
SC	SCANDIUM ABRÉGÉ	SCANDIUM POUR LE CHIMISTE	LE DÉBUT DE LA SCÈNE	SCANDIUM DE CHIMISTE	SCANDIUM AU LABO	LE SCANDIUM	SYMBOLE DU SCANDIUM
SCABREUSE	TRÈS OSÉE
SCAMPI	BEIGNETS ITALIENS
SCANNER	NUMÉRISER
SCAROLE	UNE SALADE
SCAT	STYLE PROPRE AU JAZZ	STYLE VOCAL DE JAZZ	JAZZ VOCAL	STYLE MUSICAL CHER À ELLA OU À LOUIS
SCEAU	EMPREINTE DE CIRE
SCENARIO	HISTOIRE POUR LE CINÉMA
SCENE	ACCROCHAGE EN MÉNAGE
SCHEMAS	DIAGRAMMES
SCIA	COUPA AVEC SES DENTS	DÉCOUPA À BELLES DENTS	COUPA LA BRANCHE
SCIANTE	COUPANTE
SCIE	USTENSILE DE BÛCHERON	AIR QUI SE RÉPÈTE
SCIEE	COUPÉE
SCIEES	COUPÉES
SCIEMMENT	EN CONNAISSANCE DE CAUSE
SCIER	PRÉPARER LE BOIS POUR L'HIVER
SCINDE	DIVISÉ OU ÉCLATÉ
SCINDEE	DIVISÉE
SCINDER	FAIRE DES DIVISIONS
SCION	JEUNE BRANCHE
SCISSION	DISSIDENCE
SCIURES	MIETTES DE PIN
SCOLARITE	PÉRIODE D'ÉTUDES
SCONE	PETIT ANGLAIS POUR LE THÉ
SCONSE	FOURRURE DE MOUFFETTE
SCOOP	EXCLUSIVITÉ À LA UNE
SCORE	RÉSULTAT FINAL
SCORIES	RESTES DE LAVE
SCOUT	IL CONNAÎT L'ABC DE LA B.A.
SCRATCH	FIXATION RAPIDE
SCRIPT	DÉCOUPAGE D'UN FILM
SCRUTE	EXAMINE AVEC ATTENTION
SCULPTEUR	MÉTIER DE RODIN
SE	PERSONNEL	DEVANT UN VERBE PRONOMINAL	PRONOM PERSONNEL RÉFLÉCHI	PRONOM	DANS UN PRONOMINAL	PERSONNEL RÉFLÉCHI	PRONOM PERSONNEL	PRONOM RÉFLÉCHI	FORME LE PRONOMINAL	SÉLÉNIUM	PRÉCÈDE UN VERBE PRONOMINAL
SEANCE	LE TEMPS D'UN FILM
SEANT	ARRIÈRE-TRAIN
SEANTE	EN RÈGLE AVEC LA MORALE
SEANTES	DÉCENTES AUX YEUX DE LA MORALE
SEAU	CONTENANT QUI VA AU PUITS	BAC À SABLE	PORTEUR D'EAU	IL REMONTE PLEIN DU PUITS	IL ALLAIT AU CHARBON POUR LE POÊLE
SEBILE	COUPE DE MANCHE
SEBUM	GRAISSE SÉCRÉTÉE
SEC	CASSANT	QUI NE SE MOUILLE PAS BEAUCOUP	SANS PRÉCIPITATIONS	MAL ARROSÉ	COMME UN WHISKY SANS EAU	BRUSQUE ET CASSANT	DÉPOURVU D'HUMIDITÉ
SECAM	SYSTÈME DE TÉLÉVISION
SECESSION	ELLE MÈNE À L'INDÉPENDANCE
SECOND	ARRIVÉ APRÈS LE PREMIER
SECONDS	AIDES
SECOURIR	VENIR EN AIDE
SECOURUE	SORTIE D'AFFAIRE
SECOUSSE	OSCILLATION
SECRET	INTIME
SECRETAIRE	MEUBLE À TIROIRS
SECRETE	QUI NE SE CONFIE PAS
SECS	CASSANTS	ARIDES
SECTES	GROUPES FANATIQUES
SECU	RÉGIME SOCIAL	COUVERTURE DE MALADE...
SEDATIVE	QUI CALME
SEDIMENTS	ILS FONT DÉPÔTS...
SEDUISANT	CAPABLE D'ENIVRER
SEDUITE	SOUS LE CHARME
SEE	CAMILL  HOMME POLITIQUE ALSACIEN	IL OUVRIT DES CLASSES À DES JEUNES FILLES	IL TRAVAILLA AVEC JULES FERRY	FIGURE COLMARIENNE
SEES	LA VILLE DES SAGIENS
SEGUR	COMTESSE DE SOPHIE (DE)
SEIGLE	BANNI DES RÉGIMES SANS GLUTEN
SEIN	IL EST DONNÉ POUR ALLAITER	IL SE DONNE POUR UN PREMIER REPAS	GIRON	IL SE DONNE DÈS LA NAISSANCE
SEINE	EAU DE PARIS
SEISME	DÉFORMATION DE L'ÉCORCE TERRESTRE
SEIZE	DEUX FOIS HUIT
SEL	IL S'AJOUTE EN PINCÉES	PRODUIT DE GUÉRANDE	SUBSTANCE AU GOÛT PIQUANT	IL DONNE DU GOÛT	LA MER N'EN MANQUE PAS	IL RELÈVE LE PLAT	ESPRIT PIQUANT	IL EN FAUT DANS LA CONVERSATION	IL ÉMAILLE LES PROPOS DES HUMORISTES	IL N'EST JAMAIS LOIN DU POIVRE
SELECTIF	ADJECTIF DE CHOIX
SELECTIONNEUR	IL CHOISIT SES JOUEURS
SELENE	DE LA LUNE
SELF	LIBRE-SERVICE
SELLE	ELLE SUPPORTE L'AMAZONE
SELLER	METTRE UN SIÈGE POUR MONTER
SELON	CONFORMÉMENT
SELS	ANCIENS AGENTS DE RÉANIMATION
SEMA	ENSEMENÇA
SEMAI	LAISSAI À BONNE DISTANCE
SEMAINE	BOUT DE MOIS
SEMAIS	PRENAIS DES DISTANCES
SEMAIT	DISTANÇAIT
SEME	EN QUEUE DE PELOTON	RÉPANDU D'UN GESTE AUGUSTE	CONFIE À LA TERRE	DISSÉMINÉ ÇÀ ET LÀ	JETÉ AU VENT	DISSÉMINE À TOUS VENTS	MET DES GRAINES EN TERRE
SEMEE	DISSÉMINÉE ÇÀ ET LÀ
SEMEES	LAISSÉES À BONNE DISTANCE
SEMELLE	PATIN
SEMENCE	GERME
SEMENCES	SONT ENFOUIES DANS LA TERRE
SEMENT	JETTENT DES GRAINES
SEMER	CONFIER À LA TERRE
SEMERA	DISTANCERA
SEMES	DISTANCÉS
SEMESTRE	DE JANVIER À JUIN
SEMESTRIELLES	PÉRIODIQUES
SEMESTRIELS	DEUX FOIS PAR AN
SEMEUR	IL A LE GESTE AUGUSTE SUR LE CHAMP
SEMEUSES	ELLES METTENT DES GRAINES EN TERRE
SEMI	À MOITIÉ
SEMIS	ESPOIRS DE RÉCOLTES
SEN	PARTIE DU YEN	DIVISION DU YEN	IL CIRCULE AU JAPON	CENTIÈME DU YEN	PETITE MONNAIE AU JAPON
SENAN	HABITANT DE SEIN
SENANS	HABITANTS DE SEIN
SENART	VERS MELUN
SENAT	ASSEMBLÉE EN FRANCE
SENATEUR	ÉLU À LA HAUTE CHAMBRE
SENE	DROGUE PURGATIVE EN CHINE
SENES	CASSIERS
SENESTRE	GAUCHE DE L'ANCIEN TEMPS
SENESTRES	DÉSIGNAIENT LES GAUCHES
SENILE	PROPRE À LA VIEILLESSE
SENILITE	CAS DE DÉMENCE
SENIOR	C'EST UN HOMME EXPÉRIMENTÉ
SENLIS	VILLE DE L'OISE
SENS	DIRECTION DONNÉE	LE BON DONNE LA SAGESSE
SENSATION	ELLE FAIT GROSSE IMPRESSION
SENSEE	DOUÉE DE RAISON
SENSEMENT	AVEC LOGIQUE
SENSES	BIEN ARGUMENTÉS
SENSEUR	CAPTEU  DÉTECTEUR
SENT	FLAIRE	PREND CONNAISSANCE DU BOUQUET	NE RESTE PAS SANS RÉAGIR AU BOUQUET	FLAIRE LE BOUQUET	FLAIRE QUELQUE CHOSE
SENTAIT	RENIFLAIT
SENTENCE	VERDICT RENDU
SENTES	CHEMINS DE CAMPAGNE
SENTI	PRIS PAR LE NEZ
SENTIER	UNE VOIE POUR LES RANDONNEURS
SENTIERS	CHEMINS DE RANDONNEUR
SENTIRA	FLAIRERA QUELQUE CHOSE
SENTIS	PASSÉS SOUS LE NEZ
SENTIT	HUMA LE BOUQUET
SEOIR	ALLER BIEN
SEOUL	CAPITALE ASIATIQUE
SEPALE	PARTIE D'UNE FLEUR
SEPARE	DISSOCIÉ
SEPAREE	DISSOCIÉE
SEPT	NOMBRE DE JOURS DE LA SEMAINE	CHIFFRE	NOMBRE DE CÔTÉS D'UN HEPTAGONE	NOMBRE DE PÉCHÉS CAPITAUX	CHIFFRE SACRÉ
SEPTIEME	C'ÉTAIT LE CM2
SERA	VA ÊTRE	DEVIENDRA
SERAC	BLOC DE GLACIER
SERAIL	PALAIS DE SULTAN OTTOMAN
SERAILS	PALAIS D'ORIENT
SERE	LES SUISSES EN FONT TOUT UN FROMAGE	FROMAGE SUISSE
SEREINE	QUI SE MONTRE D'UN CALME OLYMPIEN
SEREINES	D'UN GRAND CALME INTÉRIEUR
SERENADE	CONCERT SOUS LES FENÊTRES
SERENADES	CHANTS DU SOIR
SERENITES	ABSENCES DE FIÈVRE
SERF	ESCLAVE MÉDIÉVAL
SERGENT	SOUS-OFFICIER
SERICICULTEUR	ÉLEVEUR DE VERS À SOIE
SERIEE	DISTINGUÉE ET ORDONNÉE
SERIEL	QUI FORME UNE SUITE
SERIELLE	RELATIVE À UNE SUITE
SERIEUSE	QUI NE PLAISANTE PAS
SERIN	OISEAU JAUNE ET CHANTEUR
SERINE	N'HÉSITE PAS À SE RÉPÉTER
SERINEE	BEAUCOUP RÉPÉTÉE
SERINEES	RÉPÉTÉES ENCORE...
SERINES	ELLES CHANTENT EN CAGE
SERINS	ILS SONT JAUNES ET VOLATILES
SERMENTS	PAROLES SUR L'HONNEUR
SERONS	AURONS UNE EXISTENCE
SERPENTER	FORMER DES ZIGZAGS
SERPES	OUTILS DE TAILLE
SERPOLET	IL SENT BON LE THYM
SERRAS	PRESSAS FORT
SERRE	MAISON LUMINEUSE ET CHAUDE
SERREE	BLOQUÉE
SERRER	ÉTREINDRE FORTEMENT
SERRURE	DISPOSITIF À CLÉ
SERRURES	DISPOSITIFS DE SÉCURITÉ
SERS	METS EN JEU	METS EN JEU AU TENNIS
SERT	MET EN JEU	MET EN JEU AU TENNIS	DONNE LE PREMIER COUP	ENGAGE AU TENNIS	REMPLIT LES ASSIETTES	EST BIEN UTILE
SERTI	ACCROCHÉ SUR LA BAGUE
SERTIE	ACCROCHÉE SUR UNE BAGUE
SERTIES	MONTÉES COMME DES SOLITAIRES
SERUM	CONCENTRÉ DE SOIN
SERVES	ESCLAVES AU MOYEN ÂGE
SERVEUSE	ON LUI DEMANDE L'ADDITION
SERVI	PASSÉ À TABLE
SES	MARQUE D'APPARTENANCE	DEVANT CE QUI EST À LUI OU À ELLE	PAS POUR TOUS	BIEN À ELLE
SESAME	MOT DE PASSE POUR BABA
SESSIONS	PÉRIODES DE TRAVAUX À L'ASSEMBLÉE
SESTERCE	PROCHE DES AS À ROME
SESTERCES	DANS LA SOLDE DU LÉGIONNAIRE
SET	NAPPERON	MANCHE D'UN MATCH DE TENNIS	MANCHE AU TENNIS	IL PEUT REMPLACER LA NAPPE	OCCASION DE RENVOYER LA BALLE	MANCHE SUR UN COURT DE TENNIS	IL EST DISPUTÉ SUR LE COURT	DESSUS DE TABLE	MANCHE
SETE	PORT DU SUD DE LA FRANCE	CITÉ SUR LE GOLFE DU LION	CITÉ DE L'HÉRAULT
SETS	NAPPERONS SE GLISSANT SOUS LES ASSIETTES	SUITES DE JEUX
SETTER	À LA CHASS  IL MARQUE LE STOP
SETTERS	CHIENS D'ARRÊT
SEUIL	LIMITE
SEUILS	ENTRÉES
SEUL	UNIQUE	QUI N'EST PAS ACCOMPAGNÉ	ISOLÉ
SEULE	ISOLÉE
SEVE	LIQUIDE D'ARBRE
SEVERE	C'EST VACHE
SEVIS	EXERCES LA RÉPRESSION
SEVIT	FAIT LES GROS YEUX
SEVRE	PRIVÉ DE TÉTÉES
SEXE	NUL NE CONNAÎT CELUI DES ANGES
SEXUEL	QUI RELÈVE DU GENRE
SGANARELLE	VALET DE DOM JUAN
SHERPA	GUIDE DE L'HIMALAYA
SHOOTE	TIRE LE PORTRAIT
SHORT	CULOTTE COURTE
SI	INTRODUIT UNE SUPPOSITION	IL PERMET DE RÊVER	ÇA MET EN CONDITION	INTRODUIT UN SOUHAIT	BASE POUR L'UTOPISTE	MOT DU RÊVEUR	NOTE DE MUSIQUE	SOUS DO	CE N'EST QU'UNE HYPOTHÈSE	NOTE OU HYPOTHÈSE	BASE DE RÊVES	CELA AIDE À RÊVER	MARQUE UNE ÉVENTUALITÉ	NOTE IMAGINATIVE	NOTE	IL PERMET TOUS LES RÊVES	NOTE OU CONDITION
SIC	APRÈS LA CITATION	COMME JE LE CITE	CITÉ TEL QUEL	COMME INDIQUÉ DANS LE TEXTE
SICILE	ÎLE DE LA MÉDITERRANÉE
SIDERANTE	ÉPOUSTOUFLANTE
SIDERE	ABASOURDI
SIDEREES	ÉPOUSTOUFLÉES
SIDERER	ÉTONNER
SIECLE	CENT ANS
SIED	BOTTE	CONVIENT DONC PARFAITEMENT	CONVIENT
SIEN	PRONOM POSSESSIF (LE)
SIESTE	PETIT SOMME
SIESTES	PETITS SOMMES
SIEUR	HOMME DE JADIS
SIGNA	PARAFA
SIGNAL	BALISE OU AVERTISSEUR
SIGNALE	FAIT REMARQUER
SIGNATURE	DÉDICACE
SIGNAUX	FEUX DE ROUTE
SIGNE	APPOSE SA DÉDICACE
SIL	ARGILE ROUGE	ARGILE OCREUSE	ARGILE POUR DES POTERIES
SILENCE	ABSENCE DE NOUVELLES
SILLONNER	VOIR DU PAYS
SILO	IL VEILLE AU GRAIN
SILS	TERRES OCREUSES
SILURES	POISSONS-CHATS
SIMAGREES	QUE DE CHICHIS !
SIMENON	PÈRE DE MAIGRET
SIMIEN	QUI FAIT LE SINGE
SIMON	PRÉNOM MASCULIN
SIMPLE	MODESTE
SIMULE	A DES DONS D'IMITATEUR
SINAI	PÉNINSULE D'ÉGYPTE
SINECURE	EMPLOI TRÈS RECHERCHÉ
SINECURES	EMPLOIS CONVOITÉS
SINGE	BONOBO OU GIBBON
SINGEE	CONTREFAITE
SINOC	COMPLÈTEMENT DINGO
SINUER	FAIRE DES COURBES
SIR	UN ANGLAIS ANOBLI	TITRE-HONORIFIQUE OUTREMANCHE	DEVANT UN ANGLAIS DE BONNE FAMILLE	TITRE À ETON	NOBLE ANGLAIS	TITRE ANGLAIS	HOMME DISTINGUÉ À LONDRES	MEMBRE DE LA NOBLESSE ANGLAISE
SIRE	MAJESTÉ	QUAND ON S'ADRESSAIT AU ROI	TITRE À LA COUR	MOT ROYAL
SIRENE	ALARME DE POMPIERS
SIRES	TITRES DE ROIS
SIROTAS	SIFFLAS DOUCEMENT
SIROTE	BOIT LENTEMENT
SIROTER	BOIRE À PETITS COUPS
SIRS	ANGLAIS DISTINGUÉS	ANGLAIS TITRÉS
SIS	PLACÉ À L'ÉTUDE NOTARIALE	BIEN EN PLACE CHEZ LE CLERC	PLACÉ À L'ÉTUDE	N'EST PAS SANS SITUATION	PLACÉ CHEZ LE NOTAIRE
SISE	BIEN PLACÉE	EN PLACE CHEZ LE NOTAIRE
SISES	PLACÉES À L'ÉTUDE
SITAR	GRATTE EN INDE
SITE	BEL ENDROIT
SITIN	MANIFESTATION
SITOT	IMMÉDIATEMENT APRÈS
SITUE	LOCALISÉ SUR L'ATLAS
SITUES	DÉTERMINES UNE POSITION
SKA	MUSIQUE D'ORIGINE JAMAÏCAINE
SKI	AVEC LU  ON PEUT ALLER TOUT SCHUSS	IL PEUT ÊTRE NORDIQUE OU ALPIN	SPORT D'HIVER
SKIER	DESCENDRE LA PISTE
SKIS	ILS NOUS EMMÈNENT TOUT SCHUSS
SLAM	POÉSIE URBAINE	POÉSIE SUR UN RYTHME SCANDÉ
SLANG	L'ARGOT TEL QU'IL EST PARLÉ À LONDRES
SLICE	EFFET AU TENNIS
SLIM	JEAN SERRÉ
SM	SA MAJESTÉ	DEVANT LA REINE	ROYALE ABRÉVIATION	ABRÉVIATION ROYALE
SMASH	COUP DE RAQUETTE
SMIC	BAS SALAIRE
SMOG	BRUME ANGLAISE
SMOOTHIE	BOISSON FRUITÉE
SN	SYMBOLE CHIMIQUE DE L'ÉTAIN	L'ÉTAIN SYMBOLISÉ
SNACK	BAR À FRITES
SNIF	TRISTE BRUIT
SNIFFEE	RENIFLÉE
SNIFFER	ASPIRER PAR LE NEZ
SNOB	BÊCHEUR
SNOBE	REGARDÉ DE HAUT
SO	SUD-OUEST	LE SUDOUEST	DIRECTION	L'AQUITAINE EN BREF
SOC	FER DE CHARRUE	PIÈCE DE CHARRUE
SOCCER	LE FOOTBALL POUR LES AMÉRICAINS
SOCIABLE	DE BONNE COMPAGNIE
SOCLE	À LA BASE DE LA SCULPTURE
SOHO	QUARTIER ANIMÉ DE LONDRES
SOI	SUJET PERSONNEL	ON PEUT EN ÊTRE CONTENT	PRONOM PERSONNEL
SOIE	MATIÈRE TEXTILE LIÉE À LA CHINE
SOIN	APPLICATION SUR LA PEAU
SOINS	ATTENTIONS
SOIR	LA BRUNE DU POÈTE	TOMBÉE DU JOUR	IL NE FAIT PAS DE BRUIT EN TOMBANT
SOIREE	SA TENUE EST TRÈS HABILLÉE
SOIRS	ILS S'ALLONGENT À LA FIN DU PRINTEMPS
SOIT	IL OFFRE UNE ALTERNATIVE
SOL	N'EST PAS TOUT À FAIT LA	LA PLACE DU TAPIS	NOTE À CLÉ	IL EST FOULÉ DU PIED	IL EST TRAVAILLÉ PAR LE PAYSAN
SOLE	PLATE EN ME INE EN BOUCHE	POISSON PLAT	S'ASSOCIE À LA LIMANDE
SOLEIL	ASTRE BRILLANT
SOLEILS	FLEURS JAUNES
SOLEN	MOLLUSQUE À COQUILLE DROITE ALLONGÉE
SOLENNEL	PLEIN DE GRAVITÉ
SOLI	AIRS SOLITAIRES
SOLIDITE	FAIT LE DUR
SOLISTE	MUSICIEN OU CHANTEUR
SOLO	MORCEAU JOUÉ
SOLS	TERRES
SOLSTICE	UN POINT SOLAIRE
SOMBRA	CHAVIRA
SOMMET	C'EST UN FAÎTE
SOMNOLER	DORMIR À MOITIÉ
SON	BRUIT ÉMIS	IL TROUVE PARFOIS PRENEUR	RÉGAL DES ÂNES	RÉSIDU DE CÉRÉALES
SONAR	APPAREIL DE DÉTECTION
SONARS	DÉTECTEURS SOUS-MARINS
SONATE	MORCEAU MUSICAL
SONS	ILS ÉTAIENT TIRÉS D'UNE MUSETTE	BRUITS	ILS S'ÉCHAPPENT D'UN COR
SORCIERE	ELLE PRATIQUE LA MAGIE
SORNETTE	FADAISE
SORNETTES	BALIVERNES
SORS	FRANCHIS LE SEUIL
SORT	EST MIS EN VENTE	IL EST JETÉ PAR UN MAGICIEN	PREND L'AIR	DESTIN
SORTI	MIS DEHORS
SORTIR	PRENDRE LA PORTE
SOS	APPEL DU LARGE
SOSIE	BONNE RÉPLIQUE
SOT	HOMME QUI N'EN EST PAS MOINS BÊTE	CORNICHON QUI N'A RIEN À DIRE DE PIQUANT	ESPÈCE D'ÂNE	BÊTE OU IDIOT
SOTS	DES IDIOTS	BANDES D'IDIOTS
SOTTES	SORTES DE CRUCHES
SOU	PETITE SOMME D'AUTREFOIS	PETITE MONNAIE	IL COMPTAIT POUR HARPAGON	ANCIENNE MONNAIE
SOUCI	PRÉOCCUPATION
SOUDERA	UTILISERA UN FER
SOUILLER	MACULER
SOUL	GRI U MÊME NOIR	PLUS QU'ÉMÉCHÉ	GRIS
SOULIER	CHAUSSURE
SOUMIT	CONTRAIGNIT PAR LA FORCE
SOUPAPES	OBTURATEURS
SOURIS	FESTIN DE MINOU
SOUS	LE RAT EST PRÈS DES SIENS	LA MARQUE DE L'INFÉRIORITÉ
SOUSSOL	ÉTAGE INFÉRIEUR
SOUTE	VENTRE DE CHARTER
SOUTENIR	AGIR EN RENFORT
SOUTENU	QUALIFIE UN BON STYLE
SOUVENIRS	MÉMOIRES D'ÉCRIVAIN
SOUVERAIN	CHEF D'ÉTAT
SP	SERVICE DE PRESSE	SAPEUR-POMPIER
SPA	REFUGE CANIN	REFUGE POUR ANIMAUX ABANDONNÉS	L'AMIE DES ANIMAUX	ELLE DÉFEND LA CAUSE ANIMALE	VILLE BELGE
SPAM	PUB SUR LE WEB
SPAMS	PUBS SUR LE WEB
SPARTIATES	GRECS ANCIENS
SPECIAL	PAS ORDINAIRE
SPEECH	DISCOURS
SPENCERS	VESTONS DE LORD
SPI	VOILE DE RÉGATE	IL SE GONFLE AU VENT	IL SE GONFLE À L'AVANT
SPIRALE	TOURBILLON DE FUMÉE
SPIRE	PARTIE D'HÉLICE
SPIRES	TOURS D'UNE HÉLICE
SPIS	GRANDES VOILES TRIANGULAIRES	VOILES
SPLEEN	ANCÊTRE DU BLUES
SPOILER	DIVULGÂCHER
SPOLIE	PRIVÉ DE CE QUI LUI REVENAIT
SPORT	ACTIVITÉ PHYSIQUE
SPOTS	ILS FONT TOUTE LA LUMIÈRE SUR LA VEDETTE
SPRAT	VOISIN DU HARENG
SPRINTE	FINIT LA COURSE À FOND
SQUAT	LOGEMENT ILLÉGALEMENT OCCUPÉ
SR	SECRÉTAIRE DE RÉDACTION	ASSISTE LA RÉDACTION	GENS SECRETS
SS	INITIALES PAPALES	ABRÉVIATION À ROME	DEVANT LE PAPE	LA SÉCU	C'EST LA SÉCU
SSE	ENTRE LE SUD ET L'EST	SUR LA BOUSSOLE	CAP À TENIR	PAS TOUT À FAIT AU SUD	SUR LA ROSE DES VENTS	CAP SUR LA BOUSSOLE
SSO	UNE DIRECTION
